time,open,high,low,close,volume
2020-01-13 23:59:59.999,146.32000000,147.07000000,142.55000000,143.90000000,424.57906000
2020-01-14 23:59:59.999,143.50000000,170.85000000,143.50000000,166.38000000,3495.88198000
2020-01-15 23:59:59.999,165.44000000,171.75000000,159.41000000,165.91000000,1967.84328000
2020-01-16 23:59:59.999,165.59000000,165.72000000,158.62000000,164.43000000,685.02791000
2020-01-17 23:59:59.999,164.63000000,174.22000000,163.04000000,170.21000000,1701.68023000
2020-01-18 23:59:59.999,170.01000000,179.00000000,165.28000000,174.19000000,1535.67838000
2020-01-19 23:59:59.999,174.29000000,178.23000000,162.77000000,166.83000000,1746.77142000
2020-01-20 23:59:59.999,167.14000000,169.00000000,161.56000000,166.85000000,775.89315000
2020-01-21 23:59:59.999,166.90000000,170.08000000,165.12000000,169.19000000,1654.97278000
2020-01-22 23:59:59.999,169.78000000,171.34000000,166.27000000,168.22000000,590.70276000
2020-01-23 23:59:59.999,168.23000000,168.29000000,159.63000000,162.90000000,1216.70292000
2020-01-24 23:59:59.999,163.13000000,164.52000000,155.70000000,162.34000000,433.32051000
2020-01-25 23:59:59.999,161.78000000,162.44000000,157.91000000,160.63000000,744.22533000
2020-01-26 23:59:59.999,160.26000000,168.00000000,159.62000000,167.85000000,434.89771000
2020-01-27 23:59:59.999,168.34000000,172.01000000,165.93000000,170.28000000,1158.97031000
2020-01-28 23:59:59.999,170.54000000,176.52000000,170.45000000,175.91000000,673.12846000
2020-01-29 23:59:59.999,175.99000000,178.33000000,173.49000000,173.86000000,834.19123000
2020-01-30 23:59:59.999,173.86000000,187.02000000,171.00000000,184.41000000,798.76881000
2020-01-31 23:59:59.999,184.67000000,185.65000000,175.35000000,179.53000000,492.91024000
2020-02-01 23:59:59.999,179.43000000,184.37000000,179.35000000,183.75000000,290.87676000
2020-02-02 23:59:59.999,183.19000000,193.50000000,179.52000000,188.65000000,559.78512000
2020-02-03 23:59:59.999,188.07000000,195.54000000,187.12000000,190.15000000,764.00570000
2020-02-04 23:59:59.999,190.55000000,191.45000000,185.00000000,189.06000000,625.08286000
2020-02-05 23:59:59.999,188.89000000,207.52000000,188.21000000,203.85000000,1082.64183000
2020-02-06 23:59:59.999,203.90000000,216.18000000,201.00000000,213.28000000,1152.74338000
2020-02-07 23:59:59.999,213.39000000,224.58000000,213.39000000,223.52000000,1269.86538000
2020-02-08 23:59:59.999,223.53000000,227.74000000,213.67000000,223.44000000,911.28269000
2020-02-09 23:59:59.999,223.69000000,230.74000000,223.35000000,228.16000000,552.12199000
2020-02-10 23:59:59.999,229.09000000,229.22000000,216.68000000,223.30000000,367.23964000
2020-02-11 23:59:59.999,223.03000000,238.68000000,218.42000000,237.19000000,894.37749000
2020-02-12 23:59:59.999,237.03000000,275.26000000,237.03000000,265.53000000,1558.62421000
2020-02-13 23:59:59.999,265.55000000,278.15000000,257.21000000,268.96000000,2820.67236000
2020-02-14 23:59:59.999,268.96000000,287.20000000,260.85000000,285.68000000,1068.37350000
2020-02-15 23:59:59.999,285.70000000,288.41000000,262.24000000,265.05000000,2263.09522000
2020-02-16 23:59:59.999,264.84000000,273.58000000,237.53000000,259.15000000,2904.47391000
2020-02-17 23:59:59.999,259.06000000,269.61000000,242.44000000,267.94000000,2220.66277000
2020-02-18 23:59:59.999,268.39000000,285.69000000,259.21000000,282.08000000,2072.07273000
2020-02-19 23:59:59.999,282.93000000,286.86000000,251.84000000,258.80000000,2751.43928000
2020-02-20 23:59:59.999,257.85000000,264.13000000,246.04000000,257.81000000,2939.15436000
2020-02-21 23:59:59.999,257.00000000,267.98000000,254.22000000,266.54000000,669.49191000
2020-02-22 23:59:59.999,264.44000000,266.67000000,256.36000000,261.81000000,460.38273000
2020-02-23 23:59:59.999,262.04000000,275.26000000,261.11000000,274.94000000,996.07438000
2020-02-24 23:59:59.999,274.94000000,276.98000000,257.50000000,265.83000000,1533.77477000
2020-02-25 23:59:59.999,265.92000000,266.20000000,244.64000000,246.36000000,1022.81352000
2020-02-26 23:59:59.999,247.49000000,249.72000000,215.95000000,223.91000000,2046.43004000
2020-02-27 23:59:59.999,223.28000000,238.21000000,210.07000000,227.26000000,3034.41462000
2020-02-28 23:59:59.999,227.80000000,234.76000000,214.33000000,226.66000000,1914.29499000
2020-02-29 23:59:59.999,228.68000000,232.92000000,216.95000000,216.95000000,605.28554000
2020-03-01 23:59:59.999,218.92000000,226.54000000,212.89000000,218.00000000,847.41527000
2020-03-02 23:59:59.999,218.00000000,234.25000000,216.31000000,231.49000000,1319.55097000
2020-03-03 23:59:59.999,232.03000000,232.14000000,220.15000000,223.78000000,1171.48179000
2020-03-04 23:59:59.999,223.77000000,228.58000000,220.35000000,224.21000000,1239.38930000
2020-03-05 23:59:59.999,224.51000000,233.88000000,224.37000000,228.60000000,2466.55249000
2020-03-06 23:59:59.999,228.05000000,245.30000000,227.71000000,245.30000000,2517.88507000
2020-03-07 23:59:59.999,246.46000000,251.78000000,236.42000000,236.79000000,996.42580000
2020-03-08 23:59:59.999,236.59000000,236.65000000,195.81000000,199.00000000,3861.77435000
2020-03-09 23:59:59.999,199.81000000,208.28000000,190.05000000,202.94000000,2625.20342000
2020-03-10 23:59:59.999,203.69000000,205.92000000,196.00000000,200.44000000,846.97272000
2020-03-11 23:59:59.999,200.62000000,202.69000000,181.80000000,194.49000000,1650.75888000
2020-03-12 23:59:59.999,195.12000000,250.00000000,101.00000000,108.65000000,13000.77513000
2020-03-13 23:59:59.999,107.87000000,139.70000000,64.39000000,133.27000000,19549.31514000
2020-03-14 23:59:59.999,134.27000000,134.63000000,121.41000000,122.30000000,1764.13337000
2020-03-15 23:59:59.999,122.59000000,133.41000000,120.64000000,123.70000000,2463.03128000
2020-03-16 23:59:59.999,123.21000000,123.83000000,101.95000000,110.40000000,5198.22665000
2020-03-17 23:59:59.999,111.66000000,120.58000000,109.23000000,116.17000000,1513.23269000
2020-03-18 23:59:59.999,115.30000000,118.20000000,110.47000000,117.95000000,895.99068000
2020-03-19 23:59:59.999,119.13000000,142.71000000,115.98000000,136.75000000,1864.62545000
2020-03-20 23:59:59.999,137.02000000,152.03000000,117.44000000,132.80000000,4890.83845000
2020-03-21 23:59:59.999,132.33000000,137.21000000,126.15000000,132.40000000,3332.07633000
2020-03-22 23:59:59.999,131.78000000,136.41000000,121.43000000,122.34000000,3354.95937000
2020-03-23 23:59:59.999,121.69000000,136.15000000,119.41000000,135.97000000,2349.19963000
2020-03-24 23:59:59.999,136.22000000,142.84000000,132.62000000,138.67000000,1431.65673000
2020-03-25 23:59:59.999,137.76000000,142.18000000,132.70000000,136.27000000,785.72493000
2020-03-26 23:59:59.999,136.37000000,139.51000000,133.87000000,138.36000000,1073.85174000
2020-03-27 23:59:59.999,138.73000000,140.82000000,130.17000000,131.21000000,2572.57565000
2020-03-28 23:59:59.999,131.20000000,132.30000000,125.08000000,131.03000000,3006.63862000
2020-03-29 23:59:59.999,131.03000000,131.58000000,124.11000000,124.50000000,1102.66091000
2020-03-30 23:59:59.999,124.28000000,135.08000000,124.28000000,132.05000000,1205.00498000
2020-03-31 23:59:59.999,132.05000000,134.74000000,130.49000000,132.85000000,3971.60144000
2020-04-01 23:59:59.999,132.85000000,136.70000000,128.71000000,135.67000000,4316.23326000
2020-04-02 23:59:59.999,135.94000000,149.51000000,135.22000000,140.59000000,4724.36269000
2020-04-03 23:59:59.999,141.58000000,146.49000000,138.05000000,141.30000000,1215.91770000
2020-04-04 23:59:59.999,141.26000000,146.04000000,139.00000000,144.29000000,1055.17550000
2020-04-05 23:59:59.999,144.29000000,145.26000000,140.96000000,143.02000000,878.41559000
2020-04-06 23:59:59.999,143.01000000,170.24000000,143.01000000,170.24000000,2645.27634000
2020-04-07 23:59:59.999,170.62000000,176.17000000,162.14000000,164.68000000,2523.59539000
2020-04-08 23:59:59.999,164.68000000,173.46000000,163.72000000,172.86000000,2052.51745000
2020-04-09 23:59:59.999,171.86000000,173.10000000,165.56000000,170.21000000,1649.83831000
2020-04-10 23:59:59.999,169.20000000,169.88000000,152.26000000,157.40000000,4586.25262000
2020-04-11 23:59:59.999,157.84000000,162.00000000,154.18000000,158.41000000,1024.98512000
2020-04-12 23:59:59.999,158.65000000,164.88000000,155.20000000,158.72000000,1838.31293000
2020-04-13 23:59:59.999,158.61000000,158.61000000,149.44000000,156.47000000,2020.94931000
2020-04-14 23:59:59.999,156.66000000,162.14000000,155.55000000,157.50000000,1109.74947000
2020-04-15 23:59:59.999,157.52000000,161.25000000,152.17000000,153.14000000,744.34660000
2020-04-16 23:59:59.999,152.75000000,174.79000000,148.69000000,171.50000000,5130.15112000
2020-04-17 23:59:59.999,172.94000000,174.51000000,168.71000000,171.06000000,1052.19269000
2020-04-18 23:59:59.999,171.36000000,189.26000000,171.22000000,187.51000000,2547.49031000
2020-04-19 23:59:59.999,188.00000000,188.04000000,176.21000000,179.73000000,1590.45702000
2020-04-20 23:59:59.999,180.06000000,186.28000000,167.00000000,170.50000000,3312.88087000
2020-04-21 23:59:59.999,170.67000000,174.36000000,168.35000000,170.51000000,874.00846000
2020-04-22 23:59:59.999,170.50000000,184.06000000,170.08000000,182.84000000,3254.75538000
2020-04-23 23:59:59.999,183.09000000,193.55000000,178.41000000,184.89000000,3766.24905000
2020-04-24 23:59:59.999,185.98000000,189.67000000,185.50000000,187.45000000,800.06315000
2020-04-25 23:59:59.999,187.34000000,198.09000000,186.03000000,194.23000000,1540.24789000
2020-04-26 23:59:59.999,194.12000000,199.67000000,192.30000000,197.09000000,909.58284000
2020-04-27 23:59:59.999,197.66000000,198.99000000,189.85000000,196.16000000,1191.24271000
2020-04-28 23:59:59.999,196.32000000,197.52000000,192.92000000,196.44000000,329.50845000
2020-04-29 23:59:59.999,196.38000000,220.45000000,196.38000000,215.27000000,3171.23350000
2020-04-30 23:59:59.999,215.13000000,227.21000000,202.28000000,205.46000000,3411.33240000
2020-05-01 23:59:59.999,207.05000000,217.24000000,206.76000000,212.36000000,2089.70932000
2020-05-02 23:59:59.999,211.39000000,215.31000000,210.42000000,213.54000000,975.01221000
2020-05-03 23:59:59.999,214.42000000,219.04000000,205.15000000,209.82000000,1083.14718000
2020-05-04 23:59:59.999,209.73000000,210.29000000,195.20000000,206.65000000,2528.80188000
2020-05-05 23:59:59.999,206.64000000,210.88000000,201.33000000,204.80000000,609.30470000
2020-05-06 23:59:59.999,205.58000000,210.76000000,198.61000000,198.88000000,3721.34678000
2020-05-07 23:59:59.999,197.84000000,215.00000000,197.12000000,212.68000000,3039.68944000
2020-05-08 23:59:59.999,213.01000000,216.25000000,207.12000000,211.60000000,1747.73865000
2020-05-09 23:59:59.999,210.96000000,214.50000000,208.68000000,211.55000000,827.87601000
2020-05-10 23:59:59.999,210.00000000,210.00000000,174.43000000,188.27000000,4717.04330000
2020-05-11 23:59:59.999,188.38000000,193.50000000,175.76000000,186.42000000,1150.25111000
2020-05-12 23:59:59.999,185.94000000,192.06000000,185.94000000,189.90000000,1059.28619000
2020-05-13 23:59:59.999,190.00000000,201.19000000,188.72000000,199.12000000,1214.63292000
2020-05-14 23:59:59.999,200.10000000,205.97000000,196.06000000,203.10000000,2679.64221000
2020-05-15 23:59:59.999,203.48000000,204.15000000,191.20000000,194.23000000,1128.60577000
2020-05-16 23:59:59.999,193.41000000,203.27000000,193.41000000,200.51000000,719.27945000
2020-05-17 23:59:59.999,200.38000000,209.99000000,199.94000000,207.74000000,2852.56746000
2020-05-18 23:59:59.999,208.35000000,217.01000000,208.03000000,214.49000000,1650.34598000
2020-05-19 23:59:59.999,214.17000000,215.82000000,209.49000000,214.51000000,690.97826000
2020-05-20 23:59:59.999,214.46000000,215.60000000,205.96000000,210.00000000,1739.60470000
2020-05-21 23:59:59.999,210.00000000,211.50000000,191.84000000,198.52000000,1030.64306000
2020-05-22 23:59:59.999,198.00000000,209.00000000,196.60000000,207.48000000,585.34662000
2020-05-23 23:59:59.999,207.66000000,211.25000000,204.59000000,206.48000000,2884.78266000
2020-05-24 23:59:59.999,206.68000000,210.63000000,199.58000000,199.59000000,3403.36951000
2020-05-25 23:59:59.999,199.65000000,205.64000000,198.23000000,204.28000000,977.83222000
2020-05-26 23:59:59.999,204.05000000,204.75000000,197.00000000,200.68000000,558.05296000
2020-05-27 23:59:59.999,201.17000000,208.29000000,201.17000000,207.79000000,1871.23040000
2020-05-28 23:59:59.999,208.03000000,220.40000000,204.85000000,219.85000000,1086.49771000
2020-05-29 23:59:59.999,220.76000000,224.51000000,218.00000000,220.43000000,1327.91669000
2020-05-30 23:59:59.999,220.43000000,246.85000000,218.99000000,243.53000000,3113.35864000
2020-05-31 23:59:59.999,243.73000000,245.11000000,230.08000000,231.92000000,2243.54513000
2020-06-01 23:59:59.999,231.67000000,250.59000000,230.75000000,248.00000000,2143.07545000
2020-06-02 23:59:59.999,248.50000000,253.47000000,226.00000000,237.91000000,3024.12501000
2020-06-03 23:59:59.999,237.17000000,245.00000000,233.75000000,244.60000000,790.62301000
2020-06-04 23:59:59.999,244.78000000,246.50000000,236.27000000,243.56000000,729.28735000
2020-06-05 23:59:59.999,242.50000000,247.82000000,239.47000000,240.06000000,666.36568000
2020-06-06 23:59:59.999,239.83000000,244.22000000,238.06000000,242.32000000,622.62104000
2020-06-07 23:59:59.999,241.30000000,244.89000000,234.81000000,244.60000000,3692.93967000
2020-06-08 23:59:59.999,244.92000000,247.46000000,241.16000000,246.75000000,784.66995000
2020-06-09 23:59:59.999,246.97000000,249.48000000,237.96000000,243.81000000,948.75632000
2020-06-10 23:59:59.999,243.57000000,250.20000000,241.57000000,247.74000000,1231.52079000
2020-06-11 23:59:59.999,247.89000000,249.85000000,226.02000000,230.27000000,2590.25444000
2020-06-12 23:59:59.999,230.10000000,238.76000000,229.00000000,237.30000000,1012.93367000
2020-06-13 23:59:59.999,237.66000000,238.73000000,234.61000000,238.22000000,244.33193000
2020-06-14 23:59:59.999,238.22000000,238.22000000,230.47000000,231.81000000,382.84740000
2020-06-15 23:59:59.999,231.27000000,233.24000000,218.50000000,230.52000000,1033.00326000
2020-06-16 23:59:59.999,230.78000000,235.95000000,228.87000000,234.91000000,481.28345000
2020-06-17 23:59:59.999,234.86000000,236.74000000,228.77000000,234.18000000,659.47327000
2020-06-18 23:59:59.999,233.89000000,234.48000000,227.91000000,231.52000000,388.38015000
2020-06-19 23:59:59.999,231.22000000,231.90000000,226.47000000,228.79000000,471.00207000
2020-06-20 23:59:59.999,229.12000000,230.47000000,225.72000000,228.97000000,708.07045000
2020-06-21 23:59:59.999,229.43000000,231.62000000,227.36000000,227.76000000,424.95041000
2020-06-22 23:59:59.999,227.54000000,246.51000000,227.54000000,243.10000000,2005.61285000
2020-06-23 23:59:59.999,243.83000000,244.86000000,240.86000000,242.93000000,220.56782000
2020-06-24 23:59:59.999,243.02000000,249.66000000,231.48000000,234.50000000,2150.20899000
2020-06-25 23:59:59.999,234.57000000,235.29000000,227.71000000,232.46000000,585.73119000
2020-06-26 23:59:59.999,232.16000000,233.41000000,227.80000000,230.27000000,701.54472000
2020-06-27 23:59:59.999,229.14000000,231.31000000,215.72000000,220.89000000,595.85352000
2020-06-28 23:59:59.999,219.81000000,227.91000000,218.39000000,224.89000000,426.55445000
2020-06-29 23:59:59.999,224.73000000,229.93000000,221.37000000,227.88000000,584.19812000
2020-06-30 23:59:59.999,228.70000000,228.76000000,223.12000000,225.98000000,268.71509000
2020-07-01 23:59:59.999,225.51000000,232.38000000,224.19000000,231.06000000,1812.85132000
2020-07-02 23:59:59.999,231.28000000,231.81000000,222.84000000,226.46000000,1862.23477000
2020-07-03 23:59:59.999,226.06000000,228.23000000,224.45000000,225.21000000,384.68603000
2020-07-04 23:59:59.999,224.60000000,230.47000000,224.59000000,228.59000000,326.49055000
2020-07-05 23:59:59.999,229.19000000,229.86000000,223.31000000,228.06000000,2518.93379000
2020-07-06 23:59:59.999,227.87000000,241.76000000,226.86000000,241.66000000,2060.61293000
2020-07-07 23:59:59.999,241.41000000,243.50000000,234.73000000,238.70000000,404.07060000
2020-07-08 23:59:59.999,238.39000000,248.67000000,238.33000000,247.02000000,1097.46962000
2020-07-09 23:59:59.999,246.80000000,247.58000000,237.00000000,241.89000000,633.62036000
2020-07-10 23:59:59.999,241.00000000,241.64000000,236.46000000,241.13000000,1590.89892000
2020-07-11 23:59:59.999,241.28000000,242.10000000,237.69000000,239.09000000,782.35434000
2020-07-12 23:59:59.999,239.83000000,243.83000000,236.59000000,242.50000000,691.31646000
2020-07-13 23:59:59.999,242.92000000,245.16000000,237.56000000,239.54000000,3442.76824000
2020-07-14 23:59:59.999,239.52000000,242.38000000,237.06000000,240.58000000,1769.79237000
2020-07-15 23:59:59.999,240.91000000,241.21000000,237.15000000,238.73000000,1822.08772000
2020-07-16 23:59:59.999,238.73000000,239.43000000,230.06000000,233.79000000,508.66848000
2020-07-17 23:59:59.999,233.22000000,234.67000000,231.90000000,232.78000000,269.23890000
2020-07-18 23:59:59.999,232.53000000,236.77000000,232.44000000,235.99000000,478.61053000
2020-07-19 23:59:59.999,235.70000000,239.82000000,233.44000000,239.19000000,910.86238000
2020-07-20 23:59:59.999,239.66000000,240.08000000,234.46000000,236.12000000,3077.73603000
2020-07-21 23:59:59.999,235.77000000,246.69000000,234.40000000,245.68000000,1973.55113000
2020-07-22 23:59:59.999,245.60000000,269.35000000,242.00000000,263.55000000,1173.23675000
2020-07-23 23:59:59.999,264.45000000,279.55000000,259.54000000,275.59000000,4011.06966000
2020-07-24 23:59:59.999,275.59000000,287.48000000,268.05000000,279.72000000,2931.29608000
2020-07-25 23:59:59.999,279.72000000,308.84000000,279.57000000,304.99000000,6184.31999000
2020-07-26 23:59:59.999,305.16000000,320.36000000,300.45000000,310.55000000,3936.30345000
2020-07-27 23:59:59.999,311.89000000,333.21000000,311.30000000,322.02000000,6751.33453000
2020-07-28 23:59:59.999,322.88000000,326.80000000,306.17000000,316.92000000,2867.11998000
2020-07-29 23:59:59.999,317.39000000,324.70000000,313.02000000,317.60000000,1290.60915000
2020-07-30 23:59:59.999,317.80000000,341.75000000,314.46000000,334.84000000,2316.33989000
2020-07-31 23:59:59.999,335.35000000,349.71000000,328.85000000,346.66000000,2651.06143000
2020-08-01 23:59:59.999,346.53000000,392.73000000,343.77000000,387.33000000,6978.57591000
2020-08-02 23:59:59.999,388.08000000,415.93000000,305.47000000,371.92000000,5568.60054000
2020-08-03 23:59:59.999,373.34000000,397.81000000,366.89000000,386.70000000,2360.33674000
2020-08-04 23:59:59.999,385.85000000,403.15000000,380.95000000,389.30000000,1131.41125000
2020-08-05 23:59:59.999,390.62000000,407.16000000,385.00000000,400.79000000,2583.07573000
2020-08-06 23:59:59.999,400.31000000,403.54000000,390.97000000,394.55000000,1225.38586000
2020-08-07 23:59:59.999,394.98000000,398.40000000,376.81000000,379.55000000,899.08293000
2020-08-08 23:59:59.999,377.97000000,396.86000000,376.04000000,396.86000000,1731.44364000
2020-08-09 23:59:59.999,396.88000000,400.13000000,384.10000000,389.83000000,679.72267000
2020-08-10 23:59:59.999,392.22000000,398.74000000,385.56000000,395.94000000,867.42087000
2020-08-11 23:59:59.999,396.63000000,398.74000000,367.20000000,379.13000000,2352.28492000
2020-08-12 23:59:59.999,379.14000000,389.19000000,366.27000000,387.39000000,743.61324000
2020-08-13 23:59:59.999,386.28000000,431.29000000,377.12000000,423.14000000,3306.49576000
2020-08-14 23:59:59.999,424.72000000,444.00000000,417.60000000,437.01000000,4990.10680000
2020-08-15 23:59:59.999,438.82000000,442.64000000,426.87000000,432.35000000,1186.93187000
2020-08-16 23:59:59.999,432.31000000,436.25000000,412.87000000,434.00000000,1203.74347000
2020-08-17 23:59:59.999,434.19000000,446.00000000,420.87000000,429.49000000,2702.62621000
2020-08-18 23:59:59.999,430.25000000,433.69000000,415.12000000,421.81000000,2368.35623000
2020-08-19 23:59:59.999,422.13000000,426.00000000,393.65000000,407.44000000,1282.33803000
2020-08-20 23:59:59.999,408.85000000,419.06000000,402.16000000,415.72000000,708.82479000
2020-08-21 23:59:59.999,415.86000000,418.63000000,385.07000000,386.69000000,1633.06599000
2020-08-22 23:59:59.999,386.90000000,396.75000000,380.08000000,395.85000000,893.13687000
2020-08-23 23:59:59.999,395.87000000,396.78000000,383.84000000,390.70000000,688.27216000
2020-08-24 23:59:59.999,391.29000000,409.95000000,387.58000000,408.47000000,795.61412000
2020-08-25 23:59:59.999,407.72000000,408.53000000,370.10000000,383.84000000,1424.60361000
2020-08-26 23:59:59.999,382.61000000,392.88000000,377.62000000,385.74000000,1718.15262000
2020-08-27 23:59:59.999,385.35000000,396.89000000,371.85000000,382.87000000,1178.85024000
2020-08-28 23:59:59.999,383.39000000,397.96000000,380.31000000,394.95000000,589.93015000
2020-08-29 23:59:59.999,395.43000000,405.53000000,392.23000000,399.09000000,1830.32077000
2020-08-30 23:59:59.999,398.74000000,429.58000000,398.20000000,429.02000000,908.72403000
2020-08-31 23:59:59.999,429.59000000,438.72000000,418.34000000,433.95000000,1972.48193000
2020-09-01 23:59:59.999,434.26000000,488.48000000,429.59000000,475.24000000,1771.07488000
2020-09-02 23:59:59.999,475.19000000,481.11000000,419.61000000,439.61000000,4956.50396000
2020-09-03 23:59:59.999,439.81000000,450.50000000,371.83000000,382.02000000,5445.94555000
2020-09-04 23:59:59.999,382.02000000,399.67000000,359.01000000,385.61000000,3952.47537000
2020-09-05 23:59:59.999,385.61000000,394.98000000,310.00000000,335.06000000,7721.91303000
2020-09-06 23:59:59.999,335.47000000,359.80000000,317.07000000,352.88000000,4561.85353000
2020-09-07 23:59:59.999,352.14000000,358.16000000,323.55000000,353.60000000,3877.33263000
2020-09-08 23:59:59.999,353.90000000,356.43000000,325.56000000,336.93000000,2558.55917000
2020-09-09 23:59:59.999,336.89000000,358.32000000,330.83000000,350.87000000,1703.88572000
2020-09-10 23:59:59.999,350.55000000,377.00000000,350.35000000,367.49000000,3651.21752000
2020-09-11 23:59:59.999,367.66000000,374.92000000,355.77000000,373.82000000,1474.33940000
2020-09-12 23:59:59.999,374.30000000,388.11000000,365.50000000,388.11000000,1956.16023000
2020-09-13 23:59:59.999,387.85000000,390.03000000,352.68000000,365.90000000,4445.66702000
2020-09-14 23:59:59.999,365.01000000,384.46000000,355.96000000,376.41000000,2022.33147000
2020-09-15 23:59:59.999,377.48000000,381.95000000,362.63000000,364.20000000,1272.64003000
2020-09-16 23:59:59.999,363.75000000,372.46000000,355.31000000,365.23000000,624.37191000
2020-09-17 23:59:59.999,364.58000000,394.14000000,363.70000000,388.39000000,3179.10840000
2020-09-18 23:59:59.999,389.44000000,392.37000000,375.71000000,383.44000000,1012.25839000
2020-09-19 23:59:59.999,384.19000000,387.95000000,376.93000000,385.52000000,458.38101000
2020-09-20 23:59:59.999,385.26000000,385.26000000,364.95000000,371.08000000,1685.58119000
2020-09-21 23:59:59.999,370.29000000,376.49000000,330.92000000,340.01000000,1448.53818000
2020-09-22 23:59:59.999,340.88000000,347.13000000,335.97000000,343.97000000,935.34409000
2020-09-23 23:59:59.999,344.32000000,344.43000000,313.61000000,320.59000000,1609.69018000
2020-09-24 23:59:59.999,320.59000000,353.20000000,316.91000000,348.62000000,1220.78228000
2020-09-25 23:59:59.999,348.75000000,357.94000000,337.60000000,351.04000000,1125.84634000
2020-09-26 23:59:59.999,351.46000000,356.16000000,346.15000000,353.69000000,687.84869000
2020-09-27 23:59:59.999,354.35000000,362.08000000,347.93000000,357.85000000,598.83068000
2020-09-28 23:59:59.999,358.11000000,368.18000000,352.45000000,354.05000000,1770.87240000
2020-09-29 23:59:59.999,353.21000000,360.52000000,350.51000000,359.28000000,1597.26725000
2020-09-30 23:59:59.999,359.73000000,361.52000000,352.08000000,359.77000000,409.26025000
2020-10-01 23:59:59.999,359.77000000,368.92000000,345.86000000,352.53000000,2861.51900000
2020-10-02 23:59:59.999,352.02000000,353.88000000,334.61000000,345.38000000,832.31268000
2020-10-03 23:59:59.999,344.87000000,350.64000000,343.85000000,345.84000000,378.33076000
2020-10-04 23:59:59.999,345.14000000,353.98000000,344.10000000,352.64000000,698.15925000
2020-10-05 23:59:59.999,353.52000000,355.81000000,349.00000000,353.41000000,323.62212000
2020-10-06 23:59:59.999,354.00000000,354.93000000,337.10000000,340.24000000,2574.73862000
2020-10-07 23:59:59.999,340.56000000,342.58000000,333.51000000,341.21000000,500.93076000
2020-10-08 23:59:59.999,341.78000000,353.11000000,334.42000000,350.84000000,1879.22431000
2020-10-09 23:59:59.999,350.71000000,368.15000000,347.50000000,365.87000000,621.66190000
2020-10-10 23:59:59.999,365.21000000,378.13000000,364.39000000,370.24000000,1075.27541000
2020-10-11 23:59:59.999,370.81000000,377.43000000,369.00000000,373.28000000,494.56300000
2020-10-12 23:59:59.999,373.86000000,394.41000000,366.03000000,386.62000000,1073.40111000
2020-10-13 23:59:59.999,386.66000000,387.45000000,374.98000000,380.86000000,772.50366000
2020-10-14 23:59:59.999,381.25000000,387.14000000,373.67000000,379.45000000,1276.36779000
2020-10-15 23:59:59.999,378.73000000,380.91000000,370.01000000,376.86000000,709.99084000
2020-10-16 23:59:59.999,377.48000000,380.01000000,360.84000000,365.27000000,2693.94458000
2020-10-17 23:59:59.999,365.45000000,370.00000000,363.55000000,368.66000000,379.08219000
2020-10-18 23:59:59.999,367.96000000,378.55000000,367.40000000,378.55000000,1312.27231000
2020-10-19 23:59:59.999,378.60000000,383.82000000,373.23000000,379.05000000,549.16663000
2020-10-20 23:59:59.999,378.37000000,380.43000000,365.87000000,368.27000000,1605.45805000
2020-10-21 23:59:59.999,368.70000000,400.80000000,367.88000000,391.34000000,2774.94396000
2020-10-22 23:59:59.999,391.83000000,420.25000000,391.76000000,414.29000000,1193.68268000
2020-10-23 23:59:59.999,412.19000000,419.37000000,401.80000000,408.13000000,780.81410000
2020-10-24 23:59:59.999,409.55000000,416.24000000,407.51000000,412.17000000,457.11073000
2020-10-25 23:59:59.999,411.77000000,417.17000000,402.00000000,405.98000000,716.34889000
2020-10-26 23:59:59.999,405.78000000,411.15000000,382.62000000,393.39000000,1770.98367000
2020-10-27 23:59:59.999,392.46000000,409.91000000,390.59000000,403.30000000,1432.91187000
2020-10-28 23:59:59.999,403.04000000,408.98000000,380.85000000,388.68000000,1824.47781000
2020-10-29 23:59:59.999,388.00000000,393.48000000,380.62000000,386.81000000,629.31635000
2020-10-30 23:59:59.999,387.42000000,391.65000000,373.60000000,383.32000000,1543.29431000
2020-10-31 23:59:59.999,382.43000000,393.84000000,380.47000000,386.80000000,2025.81770000
2020-11-01 23:59:59.999,385.07000000,397.45000000,385.00000000,396.09000000,1387.71897000
2020-11-02 23:59:59.999,396.85000000,404.04000000,377.97000000,383.01000000,4062.81574000
2020-11-03 23:59:59.999,382.86000000,390.10000000,370.40000000,387.90000000,1991.65008000
2020-11-04 23:59:59.999,387.94000000,408.39000000,376.96000000,402.07000000,3841.35488000
2020-11-05 23:59:59.999,402.54000000,420.38000000,397.05000000,416.20000000,3836.93510000
2020-11-06 23:59:59.999,417.12000000,457.79000000,414.95000000,455.89000000,3440.99544000
2020-11-07 23:59:59.999,455.33000000,468.09000000,425.42000000,435.13000000,2279.09747000
2020-11-08 23:59:59.999,434.84000000,459.17000000,432.24000000,454.80000000,807.50287000
2020-11-09 23:59:59.999,454.48000000,458.92000000,433.73000000,445.33000000,1483.95299000
2020-11-10 23:59:59.999,444.54000000,454.81000000,439.14000000,450.18000000,809.92712000
2020-11-11 23:59:59.999,450.83000000,475.71000000,450.21000000,463.44000000,1314.46958000
2020-11-12 23:59:59.999,463.24000000,469.66000000,452.22000000,462.22000000,1177.91799000
2020-11-13 23:59:59.999,462.81000000,477.83000000,457.18000000,476.92000000,1321.20974000
